# TESS Program G08062

Title: Discovery And Occurrence Rates Of Disintegrating Minor Planets Transiting White Dwarfs

PI: Soares-Furtado, Melinda - University Of Wisconsin-Madison

Type: SMALL

Summary: Many white dwarfs have been found to have their surfaces "polluted" by remnant rocky bodies from their progenitors' planetary systems. These polluted white dwarfs are our best observational probe of exoplanet interior chemical compositions, which they can reveal with exquisite sensitivity. However, without a good understanding of the origins of white dwarf pollution, it is impossible to fully leverage the information about chemical compositions from the pollution on their surfaces. Observations by Kepler and TESS have begun illuminating the origins and process by which white dwarf pollution takes place by identifying transiting disintegrating minor planets on their way to polluting white dwarfs. Here for TESS Cycle 7, we propose the largest search to date to search for transiting debris ar
803260454,126.5201,-4.0903,18.86,G08002;G08062
803263217,127.272,-3.8127,18.23,G08002;G08062
803263514,127.2204,-3.6821,18.09,G08002;G08062
803264377,127.4387,-3.643,19.0,G08002;G08062
803275629,126.5431,-3.3353,16.67,G08002;G08062;20SECONDTARGET
803326167,122.4613,-5.8176,18.77,G08002;G08062
803329075,122.9088,-5.359,19.04,G08062
803335867,123.2545,-4.9918,18.78,G08002;G08062
803340801,122.6468,-4.6014,18.65,G08002;G08062
803343776,121.8316,-5.0706,18.73,G08002;G08062
803351863,121.7051,-4.4516,18.82,G08002;G08062
803354470,122.2474,-4.532,17.82,G08002;G08062
803357754,122.0909,-4.274,17.92,G08002;G08062
803358560,122.2093,-4.0829,18.99,G08002;G08062
803360248,122.3957,-3.9443,18.93,G08002;G08062
803413795,123.8229,-4.5298,19.27,G08062
803420555,124.5146,-4.0626,18.49,G08002;G08062
803422023,124.3451,-3.7765,18.97,G08002;G08062
803422929,124.8755,-3.5795,17.95,G08002;G08062
803423033,124.9473,-3.5305,18.95,G08002;G08062
803437925,124.0373,-2.9893,18.89,G08002;G08062
803445441,125.3887,-2.8832,17.76,G08002;G08062
803447425,125.1756,-2.8248,17.93,G08002;G08062
803451279,126.3511,-2.3263,19.09,G08002;G08062
803531736,129.5623,-3.8942,17.77,G08002;G08062
803534301,130.43,-3.6161,17.79,G08062;G08002
803554768,131.7189,-2.3862,18.3,G08002;G08062
803555341,130.9819,-2.5345,18.43,G08002;G08062
803557832,130.1059,-2.7101,18.62,G08002;G08062
803562874,130.9156,-2.0261,18.47,G08002;G08062
803563909,131.2709,-1.7688,18.02,G08002;G08062
803575284,128.3554,-2.6074,19.05,G08062
803576572,128.3491,-2.1369,19.04,G08062
803581042,126.8839,-2.4591,18.74,G08002;G08062
803581872,126.8775,-2.2723,18.32,G08002;G08062
803581873,126.878,-2.2719,18.56,G08002;G08062
803583444,127.2161,-1.8572,19.2,G08062
803583803,127.9625,-2.1502,19.07,G08062
803583931,128.2396,-2.1311,17.6,G08002;G08062
803585031,128.2548,-1.967,19.1,G08062
803592181,129.0327,-1.6835,19.04,G08062
803597676,130.186,-0.9417,19.04,G08002;G08062
803598769,128.6558,-1.5065,18.91,G08002;G08062
803604693,130.0292,-0.5786,19.07,G08062
803616096,131.2659,-1.4272,19.09,G08062
803619033,131.3653,-0.8388,19.0,G08062
803641240,130.8883,-0.1713,19.19,G08062
803641449,131.4772,-0.5351,18.12,G08002;G08062
803644087,130.8621,0.0388,18.08,G08002;G08062
803645411,130.0907,-0.5797,18.46,G08002;G08062
803646402,130.1349,-0.106,17.42,G08002;G08062
803647032,130.6798,0.0768,19.15,G08062
803669791,126.4388,-2.1752,18.21,G08002;G08062
803671191,127.0506,-1.6904,18.27,G08002;G08062
803676091,127.3699,-1.392,18.94,G08002;G08062
835522155,125.9827,-14.0122,18.86,G08002;G08062
835565106,127.7343,-13.3844,18.65,G08002;G08062
835572318,127.3298,-12.8617,18.64,G08002;G08062
835576645,126.3404,-13.3215,18.33,G08002;G08062
835582231,125.7683,-13.083,19.28,G08062
835917830,125.2427,-13.0435,18.78,G08002;G08062
835929345,125.864,-12.607,18.71,G08002;G08062
835929398,125.9238,-12.5585,18.78,G08002;G08062
835930977,125.7644,-12.3279,19.12,G08002;G08062
835934598,126.1446,-11.7788,18.73,G08002;G08062
835955998,125.3818,-11.4127,19.04,G08002;G08062
835959548,124.7459,-11.3119,17.31,G08002;G08062
836045113,123.9381,-10.8612,19.21,G08062
836046041,124.0087,-10.6805,17.04,G08002;G08062;20SECONDTARGET
836065877,124.1808,-10.1741,18.17,G08002;G08062
836072064,123.528,-9.8024,18.74,G08002;G08062
836456854,134.7868,-10.26,18.99,G08002;G08062
836457767,135.0454,-10.1005,19.06,G08062
836602312,129.4696,-12.082,18.71,G08002;G08062
836610927,128.0369,-13.1569,18.51,G08002;G08062
836611008,127.996,-13.1222,19.14,G08062
836615584,128.3125,-12.3894,19.04,G08062
836621551,128.5568,-12.4171,18.76,G08002;G08062
836628503,128.7515,-11.5223,19.04,G08062
836632764,127.3479,-12.0528,18.34,G08002;G08062
836635099,126.8395,-11.9611,18.36,G08002;G08062
836636003,127.2731,-11.9946,18.48,G08002;G08062
836639698,127.8218,-11.6787,18.72,G08002;G08062
836642226,127.5951,-11.6683,18.04,G08002;G08062
836649549,129.723,-11.2615,17.93,G08002;G08062
836649601,129.6079,-11.2478,18.93,G08002;G08062
836663969,128.3128,-10.8447,17.04,G08002;G08062
836672552,129.4513,-10.0209,19.19,G08062
836683606,132.4079,-10.7359,19.03,G08062
836686417,131.3077,-11.0353,18.73,G08002;G08062
836687412,132.0741,-10.7814,19.14,G08062
836692400,132.2508,-10.4137,19.23,G08062
836694825,131.6439,-10.3365,17.5,G08002;G08062
836704861,134.1824,-9.5712,19.14,G08062
836709187,133.1868,-9.4011,19.29,G08062
836710577,132.8832,-9.4758,19.02,G08062
836712253,133.6801,-9.223,18.43,G08002;G08062
836714969,132.9575,-8.9597,18.79,G08002;G08062
836719466,131.1396,-10.0046,19.13,G08062
836721201,130.8852,-10.0429,18.99,G08002;G08062
836722116,130.5936,-9.8485,19.09,G08062
836729576,130.4108,-9.8553,18.68,G08002;G08062
836729755,130.3225,-9.7954,18.61,G08002;G08062
836730125,130.67,-9.5681,17.87,G08002;G08062
836735689,130.8099,-9.024,18.67,G08002;G08062
836737206,130.5869,-9.1425,19.02,G08062
836743110,132.0533,-8.938,18.63,G08002;G08062
836753620,131.4429,-8.3248,19.02,G08062
836770832,126.9392,-11.1232,18.19,G08002;G08062
836774577,126.9907,-10.7847,17.57,G08002;G08062
836776337,127.1998,-10.5715,18.01,G08002;G08062
836777694,127.3523,-10.3294,17.52,G08002;G08062
836787171,125.6904,-10.4801,17.91,G08002;G08062
836789206,126.392,-10.5065,18.64,G08002;G08062
836790939,127.0141,-10.2427,18.98,G08002;G08062
836794973,126.4532,-10.0418,17.7,G08002;G08062
836795341,126.859,-9.9235,17.72,G08002;G08062
836795433,126.8183,-9.8453,19.22,G08062
836802068,127.6291,-10.127,18.6,G08002;G08062
836802820,127.9017,-10.0007,19.01,G08062
836803381,128.1227,-9.8147,18.66,G08002;G08062
836808269,128.3074,-9.6308,18.04,G08002;G08062
836828296,124.9648,-10.4006,18.69,G08002;G08062
836840524,126.2008,-9.4709,18.15,G08002;G08062
836846880,124.2339,-9.9396,17.54,G08002;G08062
836861291,124.5861,-9.0662,18.63,G08002;G08062
836864780,126.5497,-9.5643,18.45,G08002;G08062
836867453,127.0547,-9.0634,18.88,G08002;G08062
836873288,127.1668,-8.8822,18.85,G08002;G08062
836876236,127.468,-8.2672,18.08,G08002;G08062
836877799,126.8787,-8.3819,18.76,G08002;G08062
836878135,126.731,-8.2445,17.55,G08002;G08062
836878747,127.3489,-8.3006,18.14,G08002;G08062
836878895,127.2334,-8.255,18.73,G08002;G08062
836880284,127.2987,-7.9179,19.21,G08062
836880577,125.8729,-8.9415,18.79,G08002;G08062
836890146,126.3515,-8.1532,18.11,G08002;G08062
836902816,129.4234,-8.6004,19.01,G08002;G08062
836908494,129.8859,-8.1074,17.84,G08002;G08062
836910608,128.6376,-8.5443,18.12,G08002;G08062
836915492,128.663,-7.8865,18.62,G08002;G08062
836917538,129.9195,-7.8196,18.33,G08002;G08062
836926192,131.033,-7.4375,18.0,G08002;G08062
836926575,130.5577,-7.452,17.34,G08002;G08062
836927375,131.5014,-7.5287,19.0,G08062
836941608,130.9292,-6.3071,18.21,G08002;G08062
836942589,128.0961,-8.2368,18.44,G08002;G08062
836944367,128.2205,-7.8866,18.88,G08002;G08062
836947113,127.7314,-7.6589,19.18,G08062
836949979,128.409,-7.5434,19.0,G08062
836951338,128.9207,-7.2586,18.92,G08002;G08062
836951728,129.0672,-7.1261,18.31,G08002;G08062
836954564,128.5108,-6.851,19.27,G08062
836955321,127.1236,-7.6542,18.22,G08002;G08062
836960085,126.9594,-7.0518,18.62,G08002;G08062
836962594,128.1261,-6.9198,18.3,G08002;G08062
836968642,129.6452,-6.8285,18.72,G08002;G08062
836970448,129.5179,-6.5912,19.18,G08062
836974451,129.8517,-6.3372,18.61,G08002;G08062
836976051,130.4324,-5.9188,18.88,G08002;G08062
836978085,130.2449,-5.7833,18.87,G08002;G08062
836982187,128.3551,-6.2027,18.4,G08002;G08062
837000092,134.218,-8.6998,19.2,G08062
837001269,134.5649,-8.353,18.83,G08002;G08062
837002562,133.7597,-8.2794,18.2,G08002;G08062
837036050,132.6137,-7.0314,17.56,G08002;G08062
837109443,132.0595,-6.544,19.12,G08062
837109622,131.7266,-6.6577,18.91,G08002;G08062
837112055,132.7863,-6.269,17.93,G08002;G08062
837127280,133.1744,-5.442,18.81,G08002;G08062
837134231,133.1965,-4.9392,18.63,G08002;G08062
837141362,130.6942,-5.7856,18.72,G08002;G08062
837141814,130.6495,-5.7806,18.95,G08002;G08062
837147075,131.1986,-5.1357,18.44,G08002;G08062
837149712,131.2113,-4.5667,18.65,G08002;G08062
837161257,130.759,-3.8629,19.18,G08062
837161891,132.4823,-4.528,19.01,G08062
837161955,132.2658,-4.5088,18.58,G08002;G08062
837162366,131.9486,-4.4135,18.66,G08002;G08062
837165385,131.9469,-3.9361,18.92,G08002;G08062
837168818,132.6111,-3.442,18.36,G08002;G08062
837173278,131.0705,-3.4859,19.21,G08062
101583521,150.57,-35.3455,15.37,G08002;G08062
192083079,136.984,-36.8976,15.57,G08002;G08062
286936972,150.5814,-37.2314,16.14,G08002;G08062;20SECONDTARGET
2886586,138.194,-39.7586,16.54,G08002;G08062
293808242,144.1327,-37.1695,16.17,G08002;G08062
293811983,144.2467,-37.3562,14.97,G08002;G08062;G08082;20SECONDTARGET
2962605,138.2997,-39.1726,16.74,G08002;G08062;G08082
33243603,144.9016,-43.1453,17.03,G08002;G08062
33406297,145.2204,-42.5399,16.82,G08002;G08062
35051273,147.7967,-42.6916,16.63,G08002;G08062
393204653,144.397,-38.8703,16.53,G08002;G08062;20SECONDTARGET
44851957,146.7855,-36.8387,16.39,G08002;G08062;20SECONDTARGET
45163849,147.6019,-38.6341,15.91,G08002;G08062
45770266,149.1001,-40.3915,16.77,G08002;G08062
48011814,146.9661,-34.0156,15.97,G08002;G08062
48209184,148.0177,-35.5687,16.42,G08002;G08062
48279084,148.2452,-34.4325,17.37,G08002;G08062
48337030,149.5069,-35.9033,15.58,G08002;G08062
5624184,143.1996,-37.7412,16.0,G08002;G08062;20SECONDTARGET
73005766,153.2132,-37.3802,15.75,G08002;G08062;20SECONDTARGET
816408560,139.6892,-42.3369,17.95,G08002;G08062
816430935,139.78,-42.3247,19.0,G08002;G08062
816431196,139.8612,-42.228,17.85,G08002;G08062
816866006,139.8733,-40.615,18.98,G08002;G08062
816968463,138.2778,-38.4765,19.16,G08062
816990387,139.8468,-37.8778,18.21,G08002;G08062
826503329,137.7219,-37.8417,18.33,G08002;G08062
826583903,137.7296,-36.9625,16.8,G08002;G08062
826623279,139.4496,-36.4901,18.66,G08002;G08062
826632038,138.8507,-36.3968,17.93,G08002;G08062
826642366,139.7543,-36.0533,18.75,G08002;G08062
868788758,144.8066,-46.4472,19.23,G08062
868794952,144.6941,-46.3217,19.26,G08062
868826071,143.9933,-46.7353,17.72,G08002;G08062
868844587,143.3771,-46.6135,18.61,G08002;G08062
869210012,148.844,-44.6859,18.57,G08002;G08062
869252292,147.1838,-44.8732,18.24,G08002;G08062
869288736,147.7543,-44.3766,18.47,G08002;G08062
869366146,146.4576,-45.3944,16.57,G08002;G08062
869391302,146.0519,-45.1434,17.11,G08002;G08062
869431169,145.2903,-45.1234,18.37,G08002;G08062
869480692,145.721,-44.4938,18.67,G08002;G08062
869488381,145.4758,-44.1769,18.44,G08002;G08062
869532604,146.9198,-44.2777,18.99,G08002;G08062
869574293,147.1764,-43.6066,18.74,G08002;G08062
869585839,147.4204,-42.9303,18.74,G08002;G08062
869588415,147.2028,-42.8527,18.72,G08002;G08062
869621415,145.9696,-43.1427,18.88,G08002;G08062
869625276,145.7882,-42.9787,17.16,G08002;G08062;20SECONDTARGET
870164493,152.5222,-43.3457,17.41,G08002;G08062
870405094,153.4081,-42.9817,19.05,G08062
870428659,153.8054,-42.1781,19.19,G08062
870429745,154.1478,-42.0063,17.88,G08002;G08062
870438901,153.5433,-41.7941,19.12,G08062
870442359,154.1122,-41.5434,19.09,G08062
870459301,152.4422,-41.7303,18.86,G08002;G08062
870472077,153.224,-41.219,18.14,G08002;G08062
870480733,152.9226,-40.9348,17.56,G08002;G08062
870491740,154.9687,-41.1869,17.03,G08002;G08062
870497900,154.1852,-41.1108,19.1,G08062
870500772,154.6017,-40.7281,18.68,G08002;G08062
870511254,155.4294,-40.242,18.13,G08002;G08062
870531972,153.4691,-40.1323,18.55,G08002;G08062
870533299,154.0327,-40.0932,17.77,G08002;G08062
870536416,154.0095,-39.7318,19.17,G08062
870581758,149.7498,-43.7733,18.96,G08002;G08062
870598622,150.5397,-43.3708,19.04,G08062
870652663,149.4859,-42.8316,17.85,G08002;G08062
870674506,150.9059,-43.0654,18.81,G08002;G08062
870682201,151.2114,-42.6778,18.95,G08002;G08062
870719085,151.4774,-41.431,18.91,G08002;G08062
870722823,150.0087,-42.536,18.67,G08002;G08062
870747458,150.509,-41.5519,18.33,G08002;G08062
870748330,150.7233,-41.3649,18.95,G08002;G08062
870757686,150.0184,-41.2986,18.7,G08002;G08062
870757912,149.9882,-41.2065,19.27,G08062
870758347,150.1262,-41.0305,17.91,G08002;G08062
870778919,147.9593,-42.5388,18.27,G08002;G08062
870796055,148.2628,-42.2346,19.05,G08062
870856230,147.6359,-40.9086,15.38,G08002;G08062
870914366,148.6452,-40.0257,17.8,G08002;G08062
870917693,147.9378,-40.2509,18.42,G08002;G08062
870923494,148.4255,-39.7332,18.55,G08002;G08062
870935732,148.6937,-39.5898,18.79,G08002;G08062
870953312,152.1529,-40.9253,17.65,G08002;G08062
870957361,151.3415,-41.0294,18.67,G08002;G08062
870969112,152.9523,-40.5795,17.91,G08002;G08062
870972097,152.7645,-40.1539,19.03,G08062
870975208,152.2691,-40.2713,18.89,G08002;G08062
870976742,152.1957,-40.1883,17.66,G08002;G08062
870978689,152.4764,-39.9655,19.25,G08062
870986088,151.1257,-40.5551,18.87,G08002;G08062
871003958,151.6567,-39.9443,18.28,G08002;G08062
871006912,152.2901,-39.5486,18.0,G08002;G08062
871021955,152.9835,-39.8868,18.61,G08002;G08062
871059603,152.2608,-38.8927,18.75,G08002;G08062
871062469,152.1911,-38.5741,17.46,G08002;G08062
871077686,152.7635,-37.8841,18.53,G08002;G08062
871091357,150.8687,-39.1686,19.14,G08062
871109104,151.5983,-38.474,18.86,G08002;G08062
871111119,151.047,-38.6516,19.22,G08062
871129530,149.2375,-38.6919,18.23,G08002;G08062
871141972,150.6589,-38.0468,19.23,G08062
871148903,150.6457,-37.7147,18.95,G08002;G08062
871152368,151.7718,-38.5214,17.38,G08002;G08062;20SECONDTARGET
871183139,151.3163,-37.7164,17.87,G08002;G08062
871188496,151.666,-37.1125,19.12,G08062
871189379,151.248,-37.1118,17.4,G08002;G08062
871192237,150.8839,-37.1353,16.91,G08002;G08062
871198997,151.8494,-36.8599,18.13,G08002;G08062
871313842,142.9262,-46.2256,19.08,G08062
871354116,143.3969,-45.2568,17.83,G08002;G08062
871385188,143.2233,-44.5505,18.04,G08002;G08062
871490158,141.3284,-44.311,18.55,G08002;G08062
871539917,141.4571,-42.6906,18.78,G08002;G08062
871554846,140.8304,-43.0382,18.84,G08002;G08062
871571025,140.4177,-42.9571,18.58,G08002;G08062
871658332,144.1591,-43.7611,19.12,G08062
871685844,143.4758,-43.532,18.45,G08002;G08062
871697428,142.7227,-43.411,18.55,G08002;G08062
871739666,143.3343,-42.3053,18.89,G08002;G08062
871772647,144.8006,-42.1374,18.32,G08002;G08062
871800099,145.5554,-41.2741,18.8,G08002;G08062
871818004,143.8251,-41.9633,18.52,G08002;G08062
871866009,142.1407,-42.774,17.99,G08002;G08062
871913231,142.4558,-41.7826,17.7,G08002;G08062
871992952,142.2368,-40.7325,18.58,G08002;G08062
872008304,143.8147,-41.0906,19.14,G08062
872020709,142.957,-40.8096,18.51,G08002;G08062
872020838,143.101,-40.7902,18.75,G08002;G08062
872023961,143.5489,-40.613,18.86,G08002;G08062
872026557,143.3945,-40.4913,18.12,G08002;G08062
872036502,144.7602,-40.2101,18.59,G08002;G08062
872061493,143.2754,-40.1845,17.39,G08002;G08062
872077146,142.7133,-39.7359,17.16,G08002;G08062
872077751,142.6708,-39.6679,18.43,G08002;G08062
872088004,143.8192,-39.4166,18.26,G08002;G08062
872090265,143.0666,-39.6475,17.3,G08002;G08062
872116637,140.0673,-41.4534,17.45,G08002;G08062
872116647,140.0671,-41.4513,17.45,G08002;G08062
872116797,140.1689,-41.449,19.21,G08062
872203258,140.0304,-40.2993,19.2,G08062
872229051,140.3636,-39.3868,18.45,G08002;G08062
872246021,141.791,-39.7484,17.99,G08002;G08062
872249561,142.6725,-39.4995,17.92,G08002;G08062
872259069,141.5035,-39.3632,16.8,G08002;G08062;G08082
872268479,142.7323,-39.4139,18.75,G08002;G08062
872275537,143.1488,-38.7709,18.93,G08002;G08062
872374411,140.2736,-38.2982,18.54,G08002;G08062
872402607,140.8986,-37.2556,18.14,G08002;G08062
872460126,146.5988,-40.8377,18.63,G08002;G08062
872478327,146.6799,-40.6978,18.75,G08002;G08062
872497010,147.1075,-39.6223,17.5,G08002;G08062
872505288,145.9613,-40.4614,18.91,G08002;G08062
872508903,145.6648,-40.2303,17.79,G08002;G08062
872511229,145.2397,-40.556,17.21,G08002;G08062
872529354,146.2717,-39.4873,16.85,G08002;G08062;20SECONDTARGET
872563361,147.6342,-39.1302,18.48,G08002;G08062
872568058,148.353,-39.2321,19.06,G08062
872584883,148.2044,-38.131,18.65,G08002;G08062
872609318,147.6836,-38.0862,19.04,G08062
872615036,147.3806,-38.0459,18.78,G08002;G08062
872616325,147.4467,-37.9173,17.56,G08002;G08062
872628814,144.7424,-39.6413,18.66,G08002;G08062
872642988,144.9912,-39.1976,17.51,G08002;G08062
872650290,145.4043,-39.1945,19.19,G08062
872659790,145.147,-38.8233,18.69,G08002;G08062
872660194,145.185,-38.7203,18.33,G08002;G08062
872674811,144.2368,-38.9347,17.49,G08002;G08062
872684828,143.6933,-38.7414,19.15,G08062
872712573,144.6848,-37.4376,18.87,G08002;G08062
872731067,146.3832,-37.643,19.15,G08062
872773152,146.1653,-36.9826,18.95,G08002;G08062
872776683,146.1741,-36.5303,18.79,G08002;G08062
872796401,149.3834,-37.946,17.98,G08002;G08062
872810699,150.1068,-37.4425,18.0,G08002;G08062
872829025,148.5731,-37.1496,17.41,G08002;G08062;20SECONDTARGET
872834252,148.0007,-37.0189,19.23,G08062
872834391,148.0488,-36.9865,19.09,G08062
872836923,148.5079,-36.7126,19.07,G08062
872837379,148.3099,-36.8073,17.77,G08002;G08062
872847377,148.6184,-36.6482,18.61,G08002;G08062
872852437,149.132,-35.9999,18.71,G08002;G08062
872853278,148.8389,-36.0262,18.97,G08002;G08062
872873321,151.3079,-35.7692,19.14,G08062
872876534,150.7164,-35.6757,18.54,G08002;G08062
872880535,151.1108,-35.1307,18.57,G08002;G08062
872884936,149.9793,-35.8494,18.86,G08002;G08062
872891042,149.7819,-35.5194,18.7,G08002;G08062
872892510,149.6277,-35.4112,19.14,G08062
872907680,147.7412,-36.7667,18.12,G08002;G08062
872912274,147.8361,-36.5668,19.01,G08062
872916405,147.1248,-36.5497,18.0,G08002;G08062
872928207,148.5042,-35.7538,18.34,G08002;G08062
872956057,147.5059,-35.1466,19.15,G08062
872971918,149.2041,-34.8627,19.27,G08062
872998703,147.7747,-34.3331,16.91,G08002;G08062
873025817,143.7587,-37.6832,19.16,G08062
873047538,144.3491,-36.9894,17.84,G08002;G08062
873057118,143.9603,-36.7529,18.32,G08002;G08062
873066211,143.2246,-37.29,16.51,G08002;G08062
873077422,142.6181,-36.9731,18.54,G08002;G08062
873092816,143.7891,-36.188,18.76,G08002;G08062
873094935,143.387,-36.3976,19.2,G08062
873105983,144.6119,-36.8923,17.94,G08002;G08062
873109291,145.1822,-36.5867,18.47,G08002;G08062
873117820,144.4712,-36.2113,18.87,G08002;G08062
873132499,145.3144,-35.6879,18.67,G08002;G08062
873140826,144.1958,-36.0646,18.68,G08002;G08062
873155712,144.2188,-35.1625,18.46,G08002;G08062
873164229,145.2435,-34.7086,19.1,G08062
873164345,145.1632,-34.6608,19.02,G08062
873189118,141.5758,-36.1667,18.05,G08002;G08062
873194690,142.737,-36.3351,18.03,G08002;G08062
873204515,142.5265,-35.8507,18.98,G08002;G08062
873276054,144.1987,-34.3501,19.08,G08062
873277632,144.6324,-34.3505,18.26,G08002;G08062
873285117,144.0463,-34.0164,17.5,G08002;G08062
873346335,146.847,-34.0932,18.72,G08002;G08062
873355467,145.9492,-34.1254,19.15,G08062
873358398,145.1067,-34.2717,18.8,G08002;G08062
873359213,145.1383,-34.1449,18.94,G08002;G08062
873359942,145.1207,-33.9568,19.13,G08062
873377731,147.7485,-33.7905,18.82,G08002;G08062
873378220,147.5322,-33.8673,16.56,G08002;G08062;20SECONDTARGET
873384021,147.1049,-33.6545,17.59,G08002;G08062
873386487,147.789,-33.1967,19.25,G08062
873389362,148.5296,-33.3063,18.9,G08002;G08062
873413495,147.555,-32.3901,18.07,G08002;G08062
874211380,149.466,-32.9717,17.99,G08002;G08062
874211460,149.3488,-33.0107,18.54,G08002;G08062
874211623,149.4492,-32.9195,19.13,G08062
874357769,148.7621,-32.4139,19.17,G08062
874363954,149.035,-31.932,18.73,G08002;G08062
105762960,156.5855,-38.5128,15.49,G08002;G08062
106083819,157.9044,-37.2515,16.84,G08002;G08062
193159342,157.3645,-26.9387,17.3,G08002;G08062
193218888,157.8081,-28.0614,17.9,G08002;G08062
23226265,166.9499,-34.3495,13.81,G08002;G08062;G08158;20SECONDTARGET
23385704,168.0701,-33.8593,16.32,G08002;G08062;G08082
363349454,163.9176,-29.3318,15.29,G08002;G08062
471012490,161.4448,-31.0753,17.95,G08002;G08062
48943694,163.6943,-35.8189,15.9,G08002;G08062
54079452,160.0757,-31.3858,16.05,G08002;G08062
54115923,160.4219,-32.9827,17.18,G08002;G08062
54144306,160.4334,-31.4987,16.66,G08002;G08062
71302293,154.5555,-34.6479,16.87,G08002;G08062
71489738,155.4092,-34.8034,16.3,G08002;G08062
71620115,156.1052,-35.5582,16.72,G08002;G08062
73257724,154.0914,-36.2778,16.84,G08002;G08062
73764818,155.8873,-37.4871,15.87,G08002;G08062
873528303,157.5193,-40.7002,16.82,G08002;G08062
873545539,158.1682,-39.6961,19.12,G08062
873601846,158.2186,-39.4228,18.92,G08002;G08062
873616290,159.1228,-38.2261,18.51,G08002;G08062
873633891,156.4944,-39.3083,17.54,G08002;G08062
873685080,157.5406,-38.6131,19.08,G08062
873688614,157.9025,-38.0606,19.28,G08062
873698612,158.4803,-37.5249,19.19,G08062
873702375,158.3035,-37.1264,19.18,G08062
873720630,156.6144,-36.7479,18.61,G08002;G08062
873725972,157.763,-36.3664,17.64,G08002;G08062
873739417,159.4734,-37.1281,18.52,G08002;G08062
873741087,159.2491,-36.9646,17.73,G08002;G08062
873752936,158.5094,-36.197,18.78,G08002;G08062
873755887,159.5862,-36.1647,17.0,G08002;G08062
873758005,159.7966,-35.8247,18.4,G08002;G08062
873774014,158.8772,-35.0241,18.1,G08002;G08062
873774407,159.1477,-35.0928,18.77,G08002;G08062
873788471,159.6429,-33.5328,17.46,G08002;G08062
873804893,155.2423,-37.6132,18.4,G08002;G08062
873812052,154.8133,-37.0598,17.97,G08002;G08062
873832197,154.8039,-36.5494,18.85,G08002;G08062
873837205,154.1243,-36.4462,17.44,G08002;G08062
873844885,156.5383,-36.5044,18.94,G08002;G08062
873847788,155.8066,-36.3996,19.25,G08062
873848504,155.4265,-36.3867,19.1,G08062
873853724,156.8066,-35.9597,17.97,G08002;G08062
873858169,156.1341,-35.6894,18.58,G08002;G08062
873859764,156.9891,-35.332,17.71,G08002;G08062
873862783,155.351,-36.0409,17.68,G08002;G08062
873867165,154.8699,-35.7853,17.75,G08002;G08062
873868712,155.2747,-35.4406,18.35,G08002;G08062
873869528,155.1971,-35.3907,18.81,G08002;G08062
873932190,155.4828,-34.5813,19.18,G08062
873937212,155.1436,-34.0203,17.43,G08002;G08062
873940152,154.2306,-34.6884,19.07,G08002;G08062
873948336,154.6674,-34.1965,18.63,G08002;G08062
873949446,154.4873,-33.9673,18.48,G08002;G08062
873950254,154.6977,-33.6556,17.67,G08002;G08062
873959009,157.8887,-35.0152,17.88,G08002;G08062
873965970,158.0961,-34.6823,19.02,G08062
873970768,157.7213,-34.0777,18.04,G08002;G08062
873973917,156.9032,-34.5078,18.9,G08002;G08062
873975005,156.8189,-34.2726,18.92,G08002;G08062
873977737,156.6909,-34.258,18.32,G08002;G08062
873990452,158.9069,-33.6779,19.07,G08002;G08062
873990894,159.2698,-33.6215,18.64,G08002;G08062
873993581,158.3587,-33.4034,18.12,G08002;G08062
873995558,159.0485,-32.9628,19.11,G08062
874004483,158.6873,-32.7358,18.68,G08002;G08062
874010250,158.7625,-32.3239,17.07,G08002;G08062
874010853,159.3263,-32.3171,18.82,G08002;G08062
874019551,156.2997,-33.3007,18.97,G08002;G08062
874024288,156.8925,-33.2248,18.15,G08002;G08062
874034480,155.5365,-32.6741,17.5,G08002;G08062
874044623,155.9905,-31.8716,18.0,G08002;G08062
874045629,156.1166,-31.7073,18.05,G08002;G08062
874056911,157.7916,-31.577,19.29,G08062
874060513,156.96,-31.7955,18.0,G08002;G08062
874064789,156.1532,-31.436,18.83,G08002;G08062
874066090,156.8833,-31.057,18.73,G08002;G08062
874068579,157.5026,-30.8814,18.8,G08002;G08062
874083648,159.1328,-30.7635,18.79,G08002;G08062
874085044,158.8024,-30.6083,18.83,G08002;G08062
874088138,159.3906,-30.4434,17.86,G08002;G08062
874093688,157.9898,-30.3454,18.89,G08002;G08062
874096535,158.0286,-29.9536,17.45,G08002;G08062
874099595,159.0964,-29.596,18.43,G08002;G08062
874106648,159.5066,-28.9404,18.87,G08002;G08062
874107282,159.9315,-28.8163,19.12,G08062
874126659,152.7004,-34.1551,17.88,G08002;G08062
874144676,151.7027,-33.788,19.12,G08062
874156088,153.3448,-33.5019,18.2,G08002;G08062
874156724,153.6725,-33.22,19.2,G08062
874156984,152.981,-33.7073,18.8,G08002;G08062
874172867,152.6163,-32.8297,16.75,G08002;G08062
874182766,153.025,-32.0329,18.49,G08002;G08062
874219237,150.7208,-32.2224,19.24,G08062
874231141,151.3562,-32.1427,19.02,G08002;G08062
874231627,151.5292,-32.0171,18.23,G08002;G08062
874233559,151.7137,-31.7233,18.83,G08002;G08062
874237109,152.9573,-31.3721,18.95,G08002;G08062
874240265,152.4981,-31.275,18.19,G08002;G08062
874241343,152.3588,-30.9674,18.55,G08002;G08062
874243165,151.0387,-31.7602,18.84,G08002;G08062
874243534,151.1479,-31.6904,18.9,G08002;G08062
